"Year","rtCode","ptCode","NW_M","TV_M","NW_X","TV_X","UV_M","UV_X","metaData"
2013,40,703,224511900,75861169.0611148,165625382.564324,51554777.3935716,337.893755569815,311.273408673029,NA
2013,40,704,100,108.89482248,0,0,1088.9482248,0,NA
2013,40,705,8387000,1570024.3027464,14986918.271,3327016.5601,187.197365297055,221.994708981489,NA
2013,40,710,140.403401724311,156.70230552,0,0,1116.08624574277,0,NA
2013,40,716,181.815307759399,155.37431988,0,0,854.572267840127,0,NA
2013,40,724,2400,15391.3535676,245622.8,1183072.90486554,6413.0639865,4816.62494225106,NA
2013,40,757,26700,188681.52771684,22040.559957505,101947.19167347,7066.72388452584,4625.43564546581,NA
2013,40,764,2500,9888.18107544,233,251,3955.272430176,1077.25321888412,NA
2013,40,784,20.2017008621554,17.26381332,20.2017008621554,15.537431988,854.572267840126,769.115041056114,"mirrored export for non-reporter"
2013,40,792,20200,85103.9597394,13900,34537,4213.06731383168,2484.67625899281,NA
2013,40,804,3272600,784959.0319476,153300,38098.34,239.857920903135,248.521461187215,NA
2013,40,818,100,695.86447536,0,0,6958.6447536,0,NA
2013,40,826,197400,64614.46929984,2094.74931779408,1739.2176508,327.327605368997,830.274838151767,NA
2013,40,842,11546.6221300475,21153.48325956,2422280,10060393,1832.00619378656,4153.27418795515,NA
2013,40,894,2687.08115997632,2454.11746272,0,0,913.302321966944,0,NA
2013,44,842,59580.3586400151,305058,295921,201502,5120.11016655946,680.931735159046,NA
2013,48,28,300,249.006622516556,0,0,830.022075055187,0,NA
2013,48,32,7118276.45487234,5117856.95364239,258000,168689,718.974176696846,653.833333333333,NA
2013,48,36,0,0,30,133.18802142,0,4439.600714,NA
2013,48,76,632865.303296906,577997.350993378,0,0,913.302321966944,0,NA
2013,48,170,1480,985.430463576159,0,0,665.831394308216,0,NA
2013,48,251,476.672487363188,606.622516556292,0,0,1272.61910984615,0,NA
2013,48,276,0,0,240,790.1568584,0,3292.32024333333,NA
2013,48,364,2600,1647.6821192053,2600,1482.91390728477,633.723892002038,570.351502801835,"mirrored export for non-reporter"
2013,48,404,225,1056.95364238411,0,0,4697.57174392936,0,NA
2013,48,414,1870,15626.4900662252,0,0,8356.41180012043,0,NA
2013,48,422,24,92.7152317880795,0,0,3863.13465783665,0,NA
2013,48,430,21,63.5761589403973,21,57.2185430463576,3027.43614001892,2724.69252601703,"mirrored export for non-reporter"
2013,48,512,6435,1263.5761589404,0,0,196.359931459269,0,NA
2013,48,682,160750,42309.9337748345,0,0,263.203320527742,0,NA
2013,48,699,194875,62373.5099337749,124050,44542.836186,320.069326151507,359.071633905683,NA
2013,48,710,154980,163366.887417218,50000,55656.97290864,1054.11593377996,1113.1394581728,NA
2013,48,729,96,79.4701986754967,96,71.523178807947,827.814569536424,745.033112582782,"mirrored export for non-reporter"
2013,48,764,416,2593.37748344371,0,0,6234.08048904737,0,NA
2013,48,784,10234,8974.8344370861,10234,8077.35099337749,876.962520723676,789.266268651308,"mirrored export for non-reporter"
2013,48,826,3546.65965892747,3552.31788079471,0,0,1001.59536646066,0,NA
2013,48,842,29353,62924.5033112583,24997,8498,2143.7162576656,339.960795295435,NA
2013,50,32,6306,18729.7,6306,17027,2970.13954963527,2700.12686330479,"mirrored import for non-reporter"
2013,50,36,16383.4333102331,13860.819481344,16383.4333102331,12600.74498304,846.026545161725,769.115041056114,"mirrored import for non-reporter"
2013,50,156,30000,70070,30000,63700,2335.66666666667,2123.33333333333,"mirrored import for non-reporter"
2013,50,410,3480.62364808789,2944.7,3480.62364808789,2677,846.026545161725,769.115041056114,"mirrored import for non-reporter"
2013,50,458,1300,3627.994084,1300,3298.17644,2790.76468,2537.0588,"mirrored import for non-reporter"
2013,50,586,7000,1738.45459392,7000,1580.4132672,248.350656274286,225.773323885714,"mirrored import for non-reporter"
2013,50,699,445890106,141072209.771401,445890106,128247463.428547,316.383359650957,287.621236046325,"mirrored import for non-reporter"
2013,50,702,4554.43674786855,1994.46844861,4554.43674786855,1813.1531351,437.917696308638,398.106996644216,"mirrored import for non-reporter"
2013,50,710,228,86.321179472,228,78.47379952,378.601664350877,344.18333122807,"mirrored import for non-reporter"
2013,50,764,441104,1065152,441104,968320,2414.74119482027,2195.21926801843,"mirrored import for non-reporter"
2013,50,842,41596.0882499204,35667.5,41596.0882499204,32425,857.472457162321,779.52041560211,"mirrored import for non-reporter"
2013,51,32,0,0,154600,122165,0,790.200517464424,NA
2013,51,56,0,0,6150.04470154407,4730.091883125,0,769.115041056114,NA
2013,51,100,0,0,1000,843.75681511,0,843.75681511,NA
2013,51,203,20000,58360.48,62211.9298652747,51653,2918.024,830.274838151767,NA
2013,51,251,15164.3640194368,62762.04,0,0,4138.78484581058,0,NA
2013,51,268,2457610,908455.82,39463802.84,11678484.3762636,369.650115355976,295.929016866729,NA
2013,51,276,4515.41609038991,4123.94,0,0,913.302321966944,0,NA
2013,51,348,3882.2,21266,0,0,5477.82185358817,0,NA
2013,51,381,6051.96,32130,0,0,5309.0238534293,0,NA
2013,51,642,19400.48,87760,0,0,4523.59941609692,0,NA
2013,51,643,51178440,14981943.54,23871994.2,5260204.13,292.739355478596,220.350427615302,NA
2013,51,688,5687.6,32535,0,0,5720.33898305085,0,NA
2013,51,724,49932.6662192047,45603.62,0,0,913.302321966944,0,NA
2013,51,804,26911710,8460532.43,10633617,2577900.67,314.381079091592,242.429332371102,NA
2013,51,842,21440.5,149870.96,3503,9062,6990.08698491173,2586.92549243506,NA
2013,52,32,9113,23783.5,0,0,2609.84308131241,0,NA
2013,52,388,153632,75602,0,0,492.09800041658,0,NA
2013,52,842,31419388,9964575.5,31435657.1777888,8978164,317.147345454342,285.60446340354,NA
2013,56,32,2302962,1481512.09625314,2576890,1280937,643.307226195283,497.086410362879,NA
2013,56,40,96928,459680.784427391,500400,1144419.2948388,4742.49736327368,2287.00898249161,NA
2013,56,76,20949,25421.366137409,0,0,1213.48828762275,0,NA
2013,56,124,3710,3048.2911198795,0,0,821.641811288275,0,NA
2013,56,156,4609,5297.112756256,0,0,1149.29762557084,0,NA
2013,56,208,51,234.797518641,51,211.3177667769,4603.87291452941,4143.48562307647,"mirrored export for non-reporter"
2013,56,246,231663,100220.881497889,0,0,432.614968717011,0,NA
2013,56,251,960005318,321421482.971958,878568335,289924531.93451,334.812190042428,329.996564165393,NA
2013,56,276,46423539,15619906.4281083,45631216,15380128.353849,336.465223560579,337.052783205448,NA
2013,56,288,69,11.446412231,0,0,165.890032333333,0,NA
2013,56,348,5350595,1300397.4807993,6219795,2282703,243.037920231171,367.006147308714,NA
2013,56,381,21448,11169.201904162,14901,24625.48472364,520.757268937057,1652.60618237971,NA
2013,56,404,0,0,204.694386914888,157.433531796,0,769.115041056114,NA
2013,56,442,281599,539776.642367898,408411,662913.18379,1916.82726986921,1623.15212810135,NA
2013,56,524,1000,162.7063678265,0,0,162.7063678265,0,NA
2013,56,528,196935951,87966558.3332225,154596132.372005,72358541.2309509,446.675977070446,468.048845211952,NA
2013,56,616,418254,141584.9486912,33470,42152,338.514272884898,1259.39647445474,NA
2013,56,620,0,0,22,47.79090756,0,2172.31398,NA
2013,56,642,32327013,9266739.3269918,76802713,18129892.75,286.656219273702,236.057972978116,NA
2013,56,686,4,7.728320091,28340,28004.62762944,1932.08002275,988.16611254199,NA
2013,56,688,33562270,11696761.7854442,0,0,348.509257134401,0,NA
2013,56,699,1628285,759541.874650177,1938000,767274.47075428,466.46740260469,395.910459625531,NA
2013,56,703,237045,147059.666741644,63242,199126.0998811,620.387127936229,3148.63697987255,NA
2013,56,710,149880,81433.547819076,2e+05,102005.586632,543.324978776861,510.02793316,NA
2013,56,724,35719,39075.3822976335,3557985.37,2750541.37335233,1093.96630078203,773.061462406274,NA
2013,56,752,0,0,184.943964268289,153.55432,0,830.274838151767,NA
2013,56,792,854608,550275.24651791,1078598.08998062,594360,643.891990851841,551.048630181312,NA
2013,56,804,306859632,93225569.6746959,246598527,60782310.78,303.805258016786,246.48286232464,NA
2013,56,818,896,858.0161558075,0,0,957.607316749442,0,NA
2013,56,826,61178,23537.8204959865,6301.20185973128,5231.72935425,384.743216450137,830.274838151767,NA
2013,56,842,17331,16636.311144619,418287,462847,959.916400935838,1106.52972719688,NA
2013,60,842,19261,59088.7,19261,53717,3067.78983438035,2788.89984943669,"mirrored import for non-reporter"
2013,64,699,47750,11204.3966375,47750,10185.815125,234.64705,213.3155,"mirrored import for non-reporter"
2013,68,32,2457061.96,8002605.77,2165991,7572101,3256.98167171983,3495.90603100382,NA
2013,68,76,213686.38,850478.18,2833574,1103662,3980.02989240587,389.494680569486,NA
2013,68,152,4096.77,19389.94,460249.938235497,353985.150142068,4732.98232510002,769.115041056114,NA
2013,68,484,74.95,577.74,172,799,7708.33889259506,4645.3488372093,NA
2013,68,604,4156.01702602195,3795.7,0,0,913.302321966944,0,NA
2013,68,764,10500,44076.01,8800,23311,4197.71523809524,2648.97727272727,NA
2013,68,842,186133.662121582,814204.61,0,0,4374.30070799425,0,NA
2013,70,32,601472.805868821,499625,306000,267016,830.669308944562,872.601307189542,NA
2013,70,40,2655,17375,0,0,6544.25612052731,0,NA
2013,70,124,7000,5199,0,0,742.714285714286,0,NA
2013,70,152,9336,61878,0,0,6627.89203084833,0,NA
2013,70,191,4317595,2445577,4812329,4636469,566.421121017604,963.456363852097,NA
2013,70,203,130,218,0,0,1676.92307692308,0,NA
2013,70,251,135935,581260,46877,169561.12911023,4276.01427152683,3617.14975596199,NA
2013,70,276,4,18,0,0,4500,0,NA
2013,70,348,26288464,7251429,26229396,6296707,275.840726183165,240.062981244402,NA
2013,70,381,48849.8649764013,190495,0,0,3899.60136209231,0,NA
2013,70,528,122,368,10000,10558.0591125,3016.39344262295,1055.80591125,NA
2013,70,616,516.805868820603,472,0,0,913.302321966944,0,NA
2013,70,642,129945,730855,44549.57,238387.32,5624.34106737466,5351.05770942346,NA
2013,70,688,191738094.275016,47357021,193618061,45772801,246.988065564448,236.407702688439,NA
2013,70,705,9445,39334,89960,315116.4415,4164.53149814717,3502.85061694086,NA
2013,70,792,46616,246511,0,0,5288.11995881243,0,NA
2013,70,842,16255.296458709,14846,0,0,913.302321966944,0,NA
2013,72,454,504000,496366.33386922,7e+05,627544.57859575,984.853837042103,896.492255136786,NA
2013,72,516,3100,1156.33922567,0,0,373.012653441935,0,NA
2013,72,710,188614224.88,47506711.6254027,191865665,45950217.6687855,251.872368882185,239.491613409755,NA
2013,72,716,64000,64076.00359318,14500,27330.1,1001.18755614344,1884.83448275862,NA
2013,72,826,157.261706268173,134.39149297,0,0,854.572267840126,0,NA
2013,72,894,875998,1207010.9001223,1001998,1116379.38655548,1377.86947016123,1114.1533082456,NA
2013,76,32,56025670,34480401,56098151,33666709,615.43933343412,600.139370012391,NA
2013,76,68,37169,64540,75088.8,169345.72,1736.39323091824,2255.27269046782,NA
2013,76,170,0,0,13.18,60.93,0,4622.91350531108,NA
2013,76,251,0,0,231.642413568808,367.80579929,0,1587.81716017972,NA
2013,76,484,0,0,16904,77837,0,4604.64978703266,NA
2013,76,600,827297767,113435806,827297767,102092225.4,137.116054853319,123.404449367987,"mirrored export for non-reporter"
2013,76,710,0,0,975649.170474892,750386.45180616,0,769.115041056114,NA
2013,76,724,16000,34388,0,0,2149.25,0,NA
2013,76,764,0,0,27,8,0,296.296296296296,NA
2013,76,842,4471184.99790859,4073763,5863832.57391841,4538640,911.114839109882,774.005727958076,NA
2013,76,858,27499316,7743449,27499316,7425066,281.586967472209,270.0091158631,NA
2013,84,76,2089388.00402781,1785533.045,0,0,854.572267840126,0,NA
2013,84,170,0,0,13682.08,61168,0,4470.66527896343,NA
2013,84,320,0,0,50997,269216,0,5279.05563072338,NA
2013,84,484,473329.214183759,404494.02,67119.0254293057,398821,854.572267840126,5941.99628866878,NA
2013,84,842,42649.9588854737,41065.845,369263,2004651,962.857786340956,5428.78923693953,NA
2013,90,32,1125,4283.08032156,152500,129585,3807.18250805333,849.737704918033,NA
2013,90,36,628.654027846956,2193.45545571,0,0,3489.12972564934,0,NA
2013,90,156,91.2959976196289,146.29428756,0,0,1602.4173170166,0,NA
2013,90,554,0,0,2,7.38917631,0,3694.588155,NA
2013,90,702,375,2625.9002739,0,0,7002.4007304,0,NA
2013,90,842,137885.218058559,125930.8898178,0,0,913.302321966944,0,NA
2013,96,32,0,0,6600000,1462890,0,221.65,NA
2013,96,144,575739.180000305,288960.003969339,272341.410983561,226118.2209264,501.893937406147,830.274838151767,NA
2013,96,360,345827,154695.796911376,0,0,447.321339604415,0,NA
2013,96,458,813217,343267.49862938,700120,253112.2082408,422.110578885317,361.52689287665,NA
2013,96,608,1771.26998901367,3960.403775804,0,0,2235.91197297333,0,NA
2013,96,699,3416243.40625,1500461.42173045,4929000,1726443.89628196,439.213850800375,350.262506853715,NA
2013,96,702,9794,16930.9562823765,12840,26470.9170354,1728.70699227859,2061.59789995327,NA
2013,96,842,5565.00006103516,36627.901495822,22122,26448,6581.83308070059,1195.551939246,NA
2013,100,32,777953,694672.61165253,405900,332357,892.949331968037,818.814979058881,NA
2013,100,40,54005,203677.15726836,56000,281545.2229206,3771.45000033997,5027.59326643928,NA
2013,100,76,504383,440066.66000634,125493,98663,872.485115490292,786.203214521926,NA
2013,100,191,76304,377386.89482223,108462,312145,4945.8337023253,2877.92037764378,NA
2013,100,203,2475,12110.12631567,2438,11378,4892.98032956364,4666.94011484824,NA
2013,100,251,1981617,3551374.48642038,6645539,5979895.56599596,1792.15988075414,899.83605031826,NA
2013,100,276,37316,36466.16552901,476,1567.0337696,977.22600302846,3292.0877512605,NA
2013,100,300,8705268,3363556.52299671,12466158,4434821.86752,386.381731498296,355.748889715661,NA
2013,100,348,1730206,6116905.11980817,3627597,6451163,3535.36233246687,1778.35713283477,NA
2013,100,484,0,0,178,44,0,247.191011235955,NA
2013,100,528,0,0,25,46.48202125,0,1859.28085,NA
2013,100,616,9380.55665372107,12176.66174085,461,2144,1298.07453761497,4650.75921908894,NA
2013,100,642,25227643,33998768.5373665,24944370,33790870.21,1347.67915248232,1354.64917374141,NA
2013,100,643,81648,70544.52401355,81648,70920,864.007985664682,868.606701940035,NA
2013,100,688,299608,873749.31385995,299683,852235,2916.30835578473,2843.78826960488,NA
2013,100,710,96000,90681.67412415,0,0,944.600772126563,0,NA
2013,100,724,0,0,349375,374985.433690179,0,1073.30356691286,NA
2013,100,792,17714.9595205466,52671.6151578,126869,135860,2973.28453371339,1070.86837604143,NA
2013,100,842,253867.474360396,218586.52397196,369676.199324034,466038,861.026110267477,1260.66541706544,NA
2013,104,36,18770.1742841962,15880.065701742,18770.1742841962,14436.42336522,846.026545161725,769.115041056114,"mirrored import for non-reporter"
2013,104,699,100,112.630584,100,102.39144,1126.30584,1023.9144,"mirrored import for non-reporter"
2013,104,702,2290,3785.00711314,2290,3440.9155574,1652.84153412227,1502.58321283843,"mirrored import for non-reporter"
2013,104,704,310258.70972247,283360,310258.70972247,257600,913.302321966944,830.274838151767,"mirrored import for non-reporter"
2013,104,764,1543803,6835790.5,1543803,6214355,4427.89041088792,4025.35491898902,"mirrored import for non-reporter"
2013,108,404,10800,20691.10494,10800,18810.0954,1915.84305,1741.6755,"mirrored import for non-reporter"
2013,108,646,3113450,605868.7290238,3113450,550789.753658,194.597224629848,176.906567845316,"mirrored import for non-reporter"
2013,108,800,5160100,1337659.323,5160100,1216053.93,259.23127904498,235.6647991318,"mirrored import for non-reporter"
2013,108,834,1691564.44444444,525024.5,1691564.44444444,477295,310.378065538279,282.161877762072,"mirrored import for non-reporter"
2013,108,894,2340000,601666.251912,2340000,546969.31992,257.122329876923,233.747572615385,"mirrored import for non-reporter"
2013,112,32,30112,34700,0,0,1152.36450584485,0,NA
2013,112,40,0,0,278300,1110348.7785012,0,3989.75486346101,NA
2013,112,152,58110,254000,0,0,4371.02047840303,0,NA
2013,112,203,83424,401000,0,0,4806.77023398542,0,NA
2013,112,251,2024432,10711400,1009852,3998123.39613342,5291.06435780505,3959.11816398187,NA
2013,112,276,857872.67010975,3286600,1600272,8301352.09849296,3831.1046784828,5187.46319281532,NA
2013,112,348,412618,1645700,466908,1813664,3988.43482349292,3884.41406015746,NA
2013,112,381,7488,19400,0,0,2590.81196581197,0,NA
2013,112,428,0,0,4063,5417.1234921,0,1333.2816864632,NA
2013,112,440,0,0,10694.6,17742,0,1658.96807734745,NA
2013,112,498,1345995,3574200,1345995,3216780,2655.43334113425,2389.89000702083,"mirrored export for non-reporter"
2013,112,616,154056.478306454,505100,54,341,3278.66770390038,6314.81481481481,NA
2013,112,642,413815,2385900,422793.56,2188211.28,5765.61990261349,5175.60220169863,NA
2013,112,643,1790462,1526400,624115.2,380517.61,852.517394951694,609.691303784942,NA
2013,112,688,21780,122600,0,0,5629.01744719927,0,NA
2013,112,703,473467,2190700,401790,1851755.17004136,4626.93281685946,4608.76370751228,NA
2013,112,804,77405026,30569200,85345218.51,30366909.56,394.925259762848,355.812664026888,NA
2013,116,410,97.8148688621574,992.0384,101.010101010101,922,10142,9127.8,NA
2013,116,458,0,0,7090.7998046875,10871.296958,0,1533.15525151526,NA
2013,116,702,6950,4043.30665472,1470,5543.3421323,581.770741686331,3770.98104238095,NA
2013,116,704,540000,1075256.64,1644995.29220991,1365798.2,1991.216,830.274838151767,NA
2013,116,764,479260,1663002.80155136,1208991,2649769,3469.93865866411,2191.71937590933,NA
2013,120,32,8538500,3377064.9,8538500,3070059,395.51032382737,359.554839843064,"mirrored import for non-reporter"
2013,120,56,64286,32861.6909775,64286,29874.264525,511.179587740721,464.708716127928,"mirrored import for non-reporter"
2013,120,76,1012410,380374.5,1012410,345795,375.711915133197,341.556286484725,"mirrored import for non-reporter"
2013,120,251,8070,20550.65110329,8070,18682.4100939,2546.54908343123,2315.04462130112,"mirrored import for non-reporter"
2013,120,381,2548.03957341542,2155.709117232,2548.03957341542,1959.73556112,846.026545161725,769.115041056114,"mirrored import for non-reporter"
2013,120,422,25,51.51867974,25,46.8351634,2060.7471896,1873.406536,"mirrored import for non-reporter"
2013,120,508,308000,34232,308000,31120,111.142857142857,101.038961038961,"mirrored import for non-reporter"
2013,120,699,72,57.385282548,72,52.16843868,797.017813166667,724.561648333333,"mirrored import for non-reporter"
2013,120,710,2185510,1145067.75548405,2185510,1040970.68680368,523.936177589692,476.305615990629,"mirrored import for non-reporter"
2013,120,854,51000,140485.819429725,51000,127714.38129975,2754.62391038677,2504.20355489706,"mirrored import for non-reporter"
2013,120,894,990480,627947.20500136,990480,570861.095455782,633.982720500525,576.34792772775,"mirrored import for non-reporter"
2013,124,32,517000,2485956.720742,198536,137885,4808.426926,694.508804448563,NA
2013,124,40,372280.892444513,340005.0034935,0,0,913.302321966943,0,NA
2013,124,56,0,0,308460,142396.836996641,0,461.637933594764,NA
2013,124,60,13.6361621345991,11.653086,13.6361621345991,10.4877774,854.572267840126,769.115041056114,"mirrored export for non-reporter"
2013,124,76,734.080061579251,627.324463,0,0,854.572267840126,0,NA
2013,124,144,0,0,275.1158995839,228.421809,0,830.274838151767,NA
2013,124,152,4934000,16612202.410875,481271,2062417,3366.88334229327,4285.35482088054,NA
2013,124,156,18000,21086.259117,0,0,1171.45883983333,0,NA
2013,124,218,1000,179.6517425,0,0,179.6517425,0,NA
2013,124,222,49.9992611601966,42.727982,0,0,854.572267840126,0,NA
2013,124,251,149000,861627.236659,349593.572106933,707346.32042301,5782.7331319396,2023.33903383855,NA
2013,124,276,4088.53898568272,17056.233542,15921,60379.93593424,4171.7184553523,3792.47132304755,NA
2013,124,288,276.132283225632,235.9749915,0,0,854.572267840126,0,NA
2013,124,300,1347.70735763621,1151.713333,0,0,854.572267840126,0,NA
2013,124,320,0,0,26,60,0,2307.69230769231,NA
2013,124,344,11.3634684454992,9.710905,0,0,854.572267840126,0,NA
2013,124,348,1002.2726936891,274.8186115,0,0,274.195449232948,0,NA
2013,124,372,12.4998152900492,10.6819955,0,0,854.572267840126,0,NA
2013,124,381,7.95442791184947,6.7976335,0,0,854.572267840126,0,NA
2013,124,410,6000,16633.8091745,408.6,733,2772.30152908333,1793.93049437102,NA
2013,124,484,77000,70563.320092,53654,190301,916.406754441558,3546.81850374623,NA
2013,124,528,3000,9367.138963,7081920,3289354.684124,3122.37965433333,464.472160674506,NA
2013,124,554,53977.0983241673,49297.4092325,0,0,913.302321966943,0,NA
2013,124,600,27000,8040.62934,27000,7236.566406,297.801086666667,268.020978,"mirrored export for non-reporter"
2013,124,604,37000,25262.9193575,20680.547,49860.38,682.781604256757,2410.97974826295,NA
2013,124,608,1417.34407694504,1294.4636365,0,0,913.302321966943,0,NA
2013,124,642,1000,601.1050195,0,0,601.1050195,0,NA
2013,124,643,1997000,691043.537248,0,0,346.040829868803,0,NA
2013,124,699,3941000,1613787.325615,4290200,1486051.62845308,409.486761130424,346.382832607589,NA
2013,124,704,4000,6919.0198125,107453.093723276,89215.6,1729.754953125,830.274838151767,NA
2013,124,724,45.453873781997,38.84362,35,38.8565189474,854.572267840126,1110.18625564,NA
2013,124,757,3000,11698.7272535,0,0,3899.57575116667,0,NA
2013,124,764,67.0232675826225,65.0630635,10581.408840914,9338,970.753379336421,882.49118244952,NA
2013,124,784,116000,46743.4412175,116000,42069.09709575,402.960700150862,362.664630135776,"mirrored export for non-reporter"
2013,124,804,7686000,2630102.4812905,0,0,342.193921583463,0,NA
2013,124,807,53872.8974843019,49202.2423635,0,0,913.302321966944,0,NA
2013,124,826,70.4535043620953,60.207611,0,0,854.572267840126,0,NA
2013,124,842,553695008,274151587.886269,481638978,262337620,495.131044934884,544.676888671581,NA
2013,132,32,5763455,1937814.23882552,4975455,1403172,336.224406857609,282.018830438623,NA
2013,132,76,6240,5095.08743293,7301,12354,816.52042194391,1692.09697301739,NA
2013,132,276,655.5978972116,598.7590818,0,0,913.302321966944,0,NA
2013,132,600,19000965,5484786.98180105,19000965,4936308.28362095,288.658338237087,259.792504413378,"mirrored export for non-reporter"
2013,132,620,2328974,1081240.65827569,2243392,825537.48214102,464.256216804348,367.9862824424,NA
2013,132,686,2700000,1121318.63723671,5e+06,2002224.79737,415.303198976559,400.444959474,NA
2013,132,724,3526,1417.52170208,1012,1367.7600907404,402.019768031764,1351.54159164071,NA
2013,132,842,25,52.82884442,0,0,2113.1537768,0,NA
2013,136,842,3682,7058.7,3682,6417,1917.08310700706,1742.80282455187,"mirrored import for non-reporter"
2013,140,422,0,0,125,200.40931195,0,1603.2744956,NA
2013,140,842,269350,210521.80228,0,0,781.591989159087,0,NA
2013,144,32,87443.2421683029,74726.56976706,78300,71757,854.572267840126,916.436781609195,NA
2013,144,360,126626.71217066,108211.67658882,0,0,854.572267840126,0,NA
2013,144,586,0,0,34000,8789.32710855,0,258.509620839706,NA
2013,144,699,82975.0012912021,70908.13502746,133000,39484.8697024,854.572267840126,296.878719566917,NA
2013,144,702,0,0,251.248470744074,194.1807897,0,772.86356858186,NA
2013,144,710,390079.302863399,333350.95448547,501000,449284.65712416,854.572267840126,896.775762722874,NA
2013,144,764,6630752.58544585,5666457.27443124,1618227,4262956,854.572267840126,2634.33745698224,NA
2013,152,32,258457325.340663,72885339.33,242565637,67784240,282.001445437588,279.44700180265,NA
2013,152,36,34693.1122782658,31685.3,0,0,913.302321966944,0,NA
2013,152,40,1601123.14651271,1498797.1,26300,50436.475308,936.091082852944,1917.73670372624,NA
2013,152,56,1244.89993362915,1136.97,2215,12640.1332568,913.302321966944,5706.60643647856,NA
2013,152,68,8650180,2608187.29,9350190,2566519.9,301.518267827953,274.488529110104,NA
2013,152,76,76504803.1441321,18876929.3,74859268,15316515,246.741753775075,204.604124635576,NA
2013,152,100,92.8498679575998,84.8,0,0,913.302321966944,0,NA
2013,152,124,38915.5914149602,35541.7,2758,13661.05043457,913.302321966944,4953.24526271574,NA
2013,152,156,2176.22352664065,1987.55,819.123234327745,630,913.302321966944,769.115041056114,NA
2013,152,170,31077.7816290595,22159.75,30198,17100,713.041563406808,566.262666401748,NA
2013,152,203,548.777757315437,501.2,0,0,913.302321966943,0,NA
2013,152,251,584519.889404424,7042768.64,613650.01010101,6996901.1739519,12048.8092324386,11402.1039008867,NA
2013,152,276,591583.703451436,540294.77,84762,600107.5340208,913.302321966944,7079.91239023147,NA
2013,152,348,17139.4396176369,15653.49,345,647,913.302321966944,1875.36231884058,NA
2013,152,381,16433.8003393419,50082.27,7694,30551.1621012,3047.51603194941,3970.77750210554,NA
2013,152,392,1949.39830675744,1780.39,1949.39830675744,1602.351,913.302321966944,821.972089770249,"mirrored export for non-reporter"
2013,152,410,653.760009765625,2197.8,0,0,3361.78409075208,0,NA
2013,152,484,291448.925068685,266180.98,53,60,913.302321966944,1132.07547169811,NA
2013,152,528,166.479588886757,1211.71,13.8135845730889,69.059003,7278.4297949236,4999.35426858992,NA
2013,152,554,1302540.57874493,1203749.25,6227,29684.78429604,924.154893630936,4767.10844644933,NA
2013,152,600,753501382,184999196.96,753501382,166499277.264,245.519386399745,220.967447759771,"mirrored export for non-reporter"
2013,152,604,371426.033400809,242360,377330.794066316,191801.16,652.512151022185,508.310381808623,NA
2013,152,608,1739.27073411896,1588.48,0,0,913.302321966944,0,NA
2013,152,616,336.635517730708,307.45,0,0,913.302321966944,0,NA
2013,152,642,3187.59728293494,2911.24,155.28,623.69,913.302321966944,4016.55074703761,NA
2013,152,688,166.713689802172,152.26,36,102,913.302321966943,2833.33333333333,NA
2013,152,710,9830.63432500583,43177.87,134.336711161083,103.32038512,4392.17537470293,769.115041056114,NA
2013,152,724,17494.9626379887,15978.19,1171,4029.2590020186,913.302321966944,3440.87019813715,NA
2013,152,757,338.168416494159,308.85,0,0,913.302321966944,0,NA
2013,152,764,141.179976113832,128.94,4,14,913.302321966944,3500,NA
2013,152,792,5529,27862.54,0,0,5039.34527039248,0,NA
2013,152,804,2675.57624811168,2443.61,75.845,326.53,913.302321966944,4305.2277671567,NA
2013,152,842,11587444.2182075,13189781.04,52292976.5380075,20466901,1138.28216055398,391.389099549999,NA
2013,152,894,321.777349002116,293.88,0,0,913.302321966944,0,NA
2013,156,32,66032401.2623101,19215990,66229452,18377732,291.008499352697,277.485792876559,NA
2013,156,36,3294.63741373134,3009,0,0,913.302321966944,0,NA
2013,156,40,2572,9573,2600,6955.9309548,3722.00622083981,2675.35805953846,NA
2013,156,68,402.933389249961,368,0,0,913.302321966944,0,NA
2013,156,76,528031.383371242,152065,48174633,9988745,287.984776641747,207.344496013078,NA
2013,156,100,404180,120496,4497180,1260889.68453593,298.124597951408,280.37340834388,NA
2013,156,104,26104500,7311434,26104500,6580290.6,280.083280660423,252.07495259438,"mirrored export for non-reporter"
2013,156,124,20412,26900,6,1.94228342,1317.85224377817,323.713903333333,NA
2013,156,152,327772.429488712,301102,232291.647494858,178659,918.631260321941,769.115041056114,NA
2013,156,251,48202.0016167148,44023,4446,20328.9053687,913.302321966943,4572.40336677913,NA
2013,156,276,251783.316100318,5477611,184839.646464646,3603993.07881392,21755.2579926207,19497.9440165898,NA
2013,156,288,0,0,27030,25908.778913864,0,958.519382680873,NA
2013,156,381,31.752902957198,29,0,0,913.302321966944,0,NA
2013,156,410,1000,506,1010.8,628,506,621.290067273447,NA
2013,156,418,81829001,26489584,81829001,23840625.6,323.718775449794,291.346897904815,"mirrored export for non-reporter"
2013,156,458,0,0,6804,11017.177839,0,1619.22072883598,NA
2013,156,554,2903.74822905135,2652,0,0,913.302321966944,0,NA
2013,156,586,0,0,1791000,446733.39353169,0,249.432380531374,NA
2013,156,604,303375,627638,329140,702651.5,2068.85208075814,2134.81041502096,NA
2013,156,608,10039.3919729155,9169,1543,3678,913.302321966944,2383.66817887233,NA
2013,156,620,0,0,1,3.98257563,0,3982.57563,NA
